mp_id,tool_record_json,raw_output,model,experiment,ts,gt_json,refusal,parse_fail,schema_fail,value_mismatch,constraint_violation,is_correct
mp-28044,"{""material_id"": ""mp-28044"", ""band_gap"": 4.918, ""formation_energy_per_atom"": -2.512653630624999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-28044"",
  ""band_gap_eV"": 4.918,
  ""formation_energy_per_atom_eV"": -2.512653630624999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630267.9344409,"{""material_id"": ""mp-28044"", ""band_gap_eV"": 4.918, ""formation_energy_per_atom_eV"": -2.512653630624999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1217322,"{""material_id"": ""mp-1217322"", ""band_gap"": 0.7062, ""formation_energy_per_atom"": -0.010930726197914, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1217322"",
  ""band_gap_eV"": 0.7062,
  ""formation_energy_per_atom_eV"": -0.010930726197914,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630269.406137,"{""material_id"": ""mp-1217322"", ""band_gap_eV"": 0.7062, ""formation_energy_per_atom_eV"": -0.010930726197914, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-541155,"{""material_id"": ""mp-541155"", ""band_gap"": 0.9239, ""formation_energy_per_atom"": -0.9510626574999992, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-541155"",
  ""band_gap_eV"": 0.9239,
  ""formation_energy_per_atom_eV"": -0.9510626574999992,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630270.906376,"{""material_id"": ""mp-541155"", ""band_gap_eV"": 0.9239, ""formation_energy_per_atom_eV"": -0.9510626574999992, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-19,"{""material_id"": ""mp-19"", ""band_gap"": 0.1856, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-19"",
  ""band_gap_eV"": 0.1856,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630272.289382,"{""material_id"": ""mp-19"", ""band_gap_eV"": 0.1856, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-22885,"{""material_id"": ""mp-22885"", ""band_gap"": 2.686199999999999, ""formation_energy_per_atom"": -0.7818107566666681, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-22885"",
  ""band_gap_eV"": 2.6862,
  ""formation_energy_per_atom_eV"": -0.7818107566666681,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630273.773172,"{""material_id"": ""mp-22885"", ""band_gap_eV"": 2.686199999999999, ""formation_energy_per_atom_eV"": -0.7818107566666681, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-20652,"{""material_id"": ""mp-20652"", ""band_gap"": 1.9078, ""formation_energy_per_atom"": -2.26442824375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-20652"",
  ""band_gap_eV"": 1.9078,
  ""formation_energy_per_atom_eV"": -2.26442824375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630275.206805,"{""material_id"": ""mp-20652"", ""band_gap_eV"": 1.9078, ""formation_energy_per_atom_eV"": -2.26442824375, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27857,"{""material_id"": ""mp-27857"", ""band_gap"": 0.9792, ""formation_energy_per_atom"": -0.694771309999999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27857"",
  ""band_gap_eV"": 0.9792,
  ""formation_energy_per_atom_eV"": -0.694771309999999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630276.635632,"{""material_id"": ""mp-27857"", ""band_gap_eV"": 0.9792, ""formation_energy_per_atom_eV"": -0.694771309999999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-985829,"{""material_id"": ""mp-985829"", ""band_gap"": 1.2237, ""formation_energy_per_atom"": -1.806995168541668, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-985829"",
  ""band_gap_eV"": 1.2237,
  ""formation_energy_per_atom_eV"": -1.806995168541668,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630278.176197,"{""material_id"": ""mp-985829"", ""band_gap_eV"": 1.2237, ""formation_energy_per_atom_eV"": -1.806995168541668, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-30034,"{""material_id"": ""mp-30034"", ""band_gap"": 4.4707, ""formation_energy_per_atom"": -1.853706801666665, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-30034"",
  ""band_gap_eV"": 4.4707,
  ""formation_energy_per_atom_eV"": -1.853706801666665,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630279.6092129,"{""material_id"": ""mp-30034"", ""band_gap_eV"": 4.4707, ""formation_energy_per_atom_eV"": -1.853706801666665, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-22881,"{""material_id"": ""mp-22881"", ""band_gap"": 3.5244, ""formation_energy_per_atom"": -1.2745155149999992, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-22881"",
  ""band_gap_eV"": 3.5244,
  ""formation_energy_per_atom_eV"": -1.2745155149999992,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630281.1461918,"{""material_id"": ""mp-22881"", ""band_gap_eV"": 3.5244, ""formation_energy_per_atom_eV"": -1.2745155149999992, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-32755,"{""material_id"": ""mp-32755"", ""band_gap"": 1.0395, ""formation_energy_per_atom"": -1.857414943749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-32755"",
  ""band_gap_eV"": 1.0395,
  ""formation_energy_per_atom_eV"": -1.857414943749999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630282.602328,"{""material_id"": ""mp-32755"", ""band_gap_eV"": 1.0395, ""formation_energy_per_atom_eV"": -1.857414943749999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-2715,"{""material_id"": ""mp-2715"", ""band_gap"": 0.172299999999999, ""formation_energy_per_atom"": -0.290117705833334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2715"",
  ""band_gap_eV"": 0.1723,
  ""formation_energy_per_atom_eV"": -0.290117705833334,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630284.036918,"{""material_id"": ""mp-2715"", ""band_gap_eV"": 0.172299999999999, ""formation_energy_per_atom_eV"": -0.290117705833334, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-504759,"{""material_id"": ""mp-504759"", ""band_gap"": 0.9911, ""formation_energy_per_atom"": -2.631161137083333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-504759"",
  ""band_gap_eV"": 0.9911,
  ""formation_energy_per_atom_eV"": -2.631161137083333,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630285.444993,"{""material_id"": ""mp-504759"", ""band_gap_eV"": 0.9911, ""formation_energy_per_atom_eV"": -2.631161137083333, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1525121,"{""material_id"": ""mp-1525121"", ""band_gap"": 1.687399999999999, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1525121"",
  ""band_gap_eV"": 1.6874,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630286.883025,"{""material_id"": ""mp-1525121"", ""band_gap_eV"": 1.687399999999999, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-865194,"{""material_id"": ""mp-865194"", ""band_gap"": 5.3798, ""formation_energy_per_atom"": -4.181989037499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-865194"",
  ""band_gap_eV"": 5.3798,
  ""formation_energy_per_atom_eV"": -4.181989037499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630288.312576,"{""material_id"": ""mp-865194"", ""band_gap_eV"": 5.3798, ""formation_energy_per_atom_eV"": -4.181989037499999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-541610,"{""material_id"": ""mp-541610"", ""band_gap"": 2.597, ""formation_energy_per_atom"": -0.927984858749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-541610"",
  ""band_gap_eV"": 2.597,
  ""formation_energy_per_atom_eV"": -0.927984858749999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630289.851306,"{""material_id"": ""mp-541610"", ""band_gap_eV"": 2.597, ""formation_energy_per_atom_eV"": -0.927984858749999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-28933,"{""material_id"": ""mp-28933"", ""band_gap"": 1.7587000000000002, ""formation_energy_per_atom"": -0.198695136500001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-28933"",
  ""band_gap_eV"": 1.7587000000000002,
  ""formation_energy_per_atom_eV"": -0.198695136500001,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630291.285429,"{""material_id"": ""mp-28933"", ""band_gap_eV"": 1.7587000000000002, ""formation_energy_per_atom_eV"": -0.198695136500001, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-23205,"{""material_id"": ""mp-23205"", ""band_gap"": 3.6162, ""formation_energy_per_atom"": -1.3037782916666671, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23205"",
  ""band_gap_eV"": 3.6162,
  ""formation_energy_per_atom_eV"": -1.3037782916666671,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630292.714387,"{""material_id"": ""mp-23205"", ""band_gap_eV"": 3.6162, ""formation_energy_per_atom_eV"": -1.3037782916666671, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-985831,"{""material_id"": ""mp-985831"", ""band_gap"": 0.5342, ""formation_energy_per_atom"": -1.564946299374999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-985831"",
  ""band_gap_eV"": 0.5342,
  ""formation_energy_per_atom_eV"": -1.564946299374999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630294.151411,"{""material_id"": ""mp-985831"", ""band_gap_eV"": 0.5342, ""formation_energy_per_atom_eV"": -1.564946299374999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-540829,"{""material_id"": ""mp-540829"", ""band_gap"": 0.710199999999999, ""formation_energy_per_atom"": -1.872036438333334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-540829"",
  ""band_gap_eV"": 0.7102,
  ""formation_energy_per_atom_eV"": -1.872036438333334,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630295.4797509,"{""material_id"": ""mp-540829"", ""band_gap_eV"": 0.710199999999999, ""formation_energy_per_atom_eV"": -1.872036438333334, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1525632,"{""material_id"": ""mp-1525632"", ""band_gap"": 2.8979, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1525632"",
  ""band_gap_eV"": 2.8979,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630297.223697,"{""material_id"": ""mp-1525632"", ""band_gap_eV"": 2.8979, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-573815,"{""material_id"": ""mp-573815"", ""band_gap"": 0.9469999999999992, ""formation_energy_per_atom"": -0.348767611458335, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-573815"",
  ""band_gap_eV"": 0.947,
  ""formation_energy_per_atom_eV"": -0.348767611458335,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630298.656273,"{""material_id"": ""mp-573815"", ""band_gap_eV"": 0.9469999999999992, ""formation_energy_per_atom_eV"": -0.348767611458335, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-607450,"{""material_id"": ""mp-607450"", ""band_gap"": 0.229, ""formation_energy_per_atom"": -0.235972947500002, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-607450"",
  ""band_gap_eV"": 0.229,
  ""formation_energy_per_atom_eV"": -0.235972947500002,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630300.0902169,"{""material_id"": ""mp-607450"", ""band_gap_eV"": 0.229, ""formation_energy_per_atom_eV"": -0.235972947500002, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-23162,"{""material_id"": ""mp-23162"", ""band_gap"": 1.0479, ""formation_energy_per_atom"": -1.87860569, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23162"",
  ""band_gap_eV"": 1.0479,
  ""formation_energy_per_atom_eV"": -1.87860569,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630301.827511,"{""material_id"": ""mp-23162"", ""band_gap_eV"": 1.0479, ""formation_energy_per_atom_eV"": -1.87860569, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-2402,"{""material_id"": ""mp-2402"", ""band_gap"": 1.1286, ""formation_energy_per_atom"": -0.069361268125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2402"",
  ""band_gap_eV"": 1.1286,
  ""formation_energy_per_atom_eV"": -0.069361268125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630303.337472,"{""material_id"": ""mp-2402"", ""band_gap_eV"": 1.1286, ""formation_energy_per_atom_eV"": -0.069361268125, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-9922,"{""material_id"": ""mp-9922"", ""band_gap"": 1.1326, ""formation_energy_per_atom"": -1.373804485859373, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-9922"",
  ""band_gap_eV"": 1.1326,
  ""formation_energy_per_atom_eV"": -1.373804485859373,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630304.695373,"{""material_id"": ""mp-9922"", ""band_gap_eV"": 1.1326, ""formation_energy_per_atom_eV"": -1.373804485859373, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1545216,"{""material_id"": ""mp-1545216"", ""band_gap"": 0.4836, ""formation_energy_per_atom"": -0.907728662126436, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1545216"",
  ""band_gap_eV"": 0.4836,
  ""formation_energy_per_atom_eV"": -0.907728662126436,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630306.192995,"{""material_id"": ""mp-1545216"", ""band_gap_eV"": 0.4836, ""formation_energy_per_atom_eV"": -0.907728662126436, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1968,"{""material_id"": ""mp-1968"", ""band_gap"": 3.824799999999999, ""formation_energy_per_atom"": -3.8759289195, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1968"",
  ""band_gap_eV"": 3.8248,
  ""formation_energy_per_atom_eV"": -3.8759289195,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630307.756335,"{""material_id"": ""mp-1968"", ""band_gap_eV"": 3.824799999999999, ""formation_energy_per_atom_eV"": -3.8759289195, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-29711,"{""material_id"": ""mp-29711"", ""band_gap"": 0.638899999999999, ""formation_energy_per_atom"": -0.444227307333335, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-29711"",
  ""band_gap_eV"": 0.6389,
  ""formation_energy_per_atom_eV"": -0.444227307333335,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630309.309691,"{""material_id"": ""mp-29711"", ""band_gap_eV"": 0.638899999999999, ""formation_energy_per_atom_eV"": -0.444227307333335, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-2133,"{""material_id"": ""mp-2133"", ""band_gap"": 0.7227, ""formation_energy_per_atom"": -1.7908991124999991, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2133"",
  ""band_gap_eV"": 0.7227,
  ""formation_energy_per_atom_eV"": -1.7908991124999991,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630310.8068638,"{""material_id"": ""mp-2133"", ""band_gap_eV"": 0.7227, ""formation_energy_per_atom_eV"": -1.7908991124999991, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1185959,"{""material_id"": ""mp-1185959"", ""band_gap"": 1.133699999999999, ""formation_energy_per_atom"": -1.154441889999999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1185959"",
  ""band_gap_eV"": 1.1337,
  ""formation_energy_per_atom_eV"": -1.15444189,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630312.4128351,"{""material_id"": ""mp-1185959"", ""band_gap_eV"": 1.133699999999999, ""formation_energy_per_atom_eV"": -1.154441889999999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-985278,"{""material_id"": ""mp-985278"", ""band_gap"": 6.0693, ""formation_energy_per_atom"": -4.467987469375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-985278"",
  ""band_gap_eV"": 6.0693,
  ""formation_energy_per_atom_eV"": -4.467987469375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630313.7676558,"{""material_id"": ""mp-985278"", ""band_gap_eV"": 6.0693, ""formation_energy_per_atom_eV"": -4.467987469375, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-23710,"{""material_id"": ""mp-23710"", ""band_gap"": 3.709699999999999, ""formation_energy_per_atom"": -0.2827190725, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23710"",
  ""band_gap_eV"": 3.7097,
  ""formation_energy_per_atom_eV"": -0.2827190725,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630315.352373,"{""material_id"": ""mp-23710"", ""band_gap_eV"": 3.709699999999999, ""formation_energy_per_atom_eV"": -0.2827190725, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
